study,instrument,answer_list,value,label,label_de
soep-is,soep-is-2015,722+,2,,
soep-is,soep-is-2015,722+,3,,
soep-is,soep-is-2015,722+,4,,
soep-is,soep-is-2015,722+,5,,
soep-is,soep-is-2015,722+,6,,
soep-is,soep-is-2015,722+,7,,
soep-is,soep-is-2015,722+,8,,
soep-is,soep-is-2015,722+,9,,
soep-is,soep-is-2015,722+,10,,
soep-is,soep-is-2015,722+,11,… insecure,ist unsicher
soep-is,soep-is-2015,723+,1,… introverted,ist zurückgezogen
soep-is,soep-is-2015,723+,2,,
soep-is,soep-is-2015,723+,3,,
soep-is,soep-is-2015,723+,4,,
soep-is,soep-is-2015,723+,5,,
soep-is,soep-is-2015,723+,6,,
soep-is,soep-is-2015,723+,7,,
soep-is,soep-is-2015,723+,8,,
soep-is,soep-is-2015,723+,9,,
soep-is,soep-is-2015,723+,10,,
soep-is,soep-is-2015,723+,11,… outgoing,ist kontaktfreudig
soep-is,soep-is-2015,724+,1,… focused,ist konzentriert
soep-is,soep-is-2015,724+,2,,
soep-is,soep-is-2015,724+,3,,
soep-is,soep-is-2015,724+,4,,
soep-is,soep-is-2015,724+,5,,
soep-is,soep-is-2015,724+,6,,
soep-is,soep-is-2015,724+,7,,
soep-is,soep-is-2015,724+,8,,
soep-is,soep-is-2015,724+,9,,
soep-is,soep-is-2015,724+,10,,
soep-is,soep-is-2015,724+,11,… easily distracted,ist leicht ablenkbar
soep-is,soep-is-2015,725+,1,… disobedient,ist trotzig
soep-is,soep-is-2015,725+,2,,
soep-is,soep-is-2015,725+,3,,
soep-is,soep-is-2015,725+,4,,
soep-is,soep-is-2015,725+,5,,
soep-is,soep-is-2015,725+,6,,
soep-is,soep-is-2015,725+,7,,
soep-is,soep-is-2015,725+,8,,
soep-is,soep-is-2015,725+,9,,
soep-is,soep-is-2015,725+,10,,
soep-is,soep-is-2015,725+,11,… obedient,ist folgsam
soep-is,soep-is-2015,726+,1,… quick at learning new things,begreift schnell
soep-is,soep-is-2015,726+,2,,
soep-is,soep-is-2015,726+,3,,
soep-is,soep-is-2015,726+,4,,
soep-is,soep-is-2015,726+,5,,
soep-is,soep-is-2015,726+,6,,
soep-is,soep-is-2015,726+,7,,
soep-is,soep-is-2015,726+,8,,
soep-is,soep-is-2015,726+,9,,
soep-is,soep-is-2015,726+,10,,
soep-is,soep-is-2015,726+,11,… needs more time,braucht mehr Zeit
soep-is,soep-is-2015,727+,1,… timid,ist ängstlich
soep-is,soep-is-2015,727+,2,,
soep-is,soep-is-2015,727+,3,,
soep-is,soep-is-2015,727+,4,,
soep-is,soep-is-2015,727+,5,,
soep-is,soep-is-2015,727+,6,,
soep-is,soep-is-2015,727+,7,,
soep-is,soep-is-2015,727+,8,,
soep-is,soep-is-2015,727+,9,,
soep-is,soep-is-2015,727+,10,,
soep-is,soep-is-2015,727+,11,… fearless,ist unängstlich
soep-is,soep-is-2015,728+16,1,Does not fit at all 1,überhaupt nicht 1
soep-is,soep-is-2015,728+16,2,,
soep-is,soep-is-2015,728+16,3,,
soep-is,soep-is-2015,728+16,4,,
soep-is,soep-is-2015,728+16,5,,
soep-is,soep-is-2015,728+16,6,,
soep-is,soep-is-2015,728+16,7,Does fully fit 7,voll und ganz 7
soep-is,soep-is-2015,728+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,729+16,1,impossible 1,ausgeschlossen 1
soep-is,soep-is-2015,729+16,2,,
soep-is,soep-is-2015,729+16,3,,
soep-is,soep-is-2015,729+16,4,,
soep-is,soep-is-2015,729+16,5,,
soep-is,soep-is-2015,729+16,6,,
soep-is,soep-is-2015,729+16,7,absolutely sure 7,ganz sicher 7
soep-is,soep-is-2015,729+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,730+16,1,General-Education school leaving certificate,Allgemeinbildender Schulabschluss
soep-is,soep-is-2015,730+16,2,Higher education degree,Hochschulabschluss
soep-is,soep-is-2015,730+16,3,Vocational degree,Beruflicher Bildungsabschluss
soep-is,soep-is-2015,730+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,731+16,1,"Lower secondary school leaving certificate (""Hauptschulabschluss"")",Hauptschulabschluss
soep-is,soep-is-2015,731+16,2,General certificate of secondary education (e.g. Realschulabschluss),Mittlerer Schulabschluss (z.B. Realschulabschluss)
soep-is,soep-is-2015,731+16,3,Specialized upper secondary school leaving certificate (Fachoberschule),Fachhochschulreife (Abschluss Fachoberschule)
soep-is,soep-is-2015,731+16,4,"Upper secondary leaving certificate with higher education entrance qualification (""Abitur"")",Abitur (Hochschulreife)
soep-is,soep-is-2015,731+16,5,Other school leaving certificate,Anderer Schulabschluss
soep-is,soep-is-2015,731+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,732+16,4,alternance / college of advanced vocational studies,Duale Hochschulreife / Berufsakademie
soep-is,soep-is-2015,732+16,1,Specialized college of higher education,Fachhochschule
soep-is,soep-is-2015,732+16,5,"Other University, e.g. art academy or conservatoire",sonstige Hochschule (z.B. Kunst oder Musikhochschule)
soep-is,soep-is-2015,732+16,2,University / technical university,Universität / Technische Hochschule
soep-is,soep-is-2015,732+16,3,"Doctorate, PhD / postdoctoral dissertation",Promotion / Habilitation
soep-is,soep-is-2015,732+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,733+16,1,Yes,Ja
soep-is,soep-is-2015,733+16,2,"No, I have not graduated yet, I am still going to school","Nein, noch keinen Abschluss, gehe noch zur Schule "
soep-is,soep-is-2015,733+16,3,"No, I left school without graduation","Nein, Schule ohne Abschluss verlassen "
soep-is,soep-is-2015,733+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,734+16,2,Lower secondary school leaving certificate (Volksschulabschluss / Hauptschulabschluss),Volksschul-/ Hauptschulabschluss
soep-is,soep-is-2015,734+16,3,General certificate of secondary education (e.g. Realschulabschluss),Mittlerer Schulabschluss (z.B. Realschulabschluss)
soep-is,soep-is-2015,734+16,4,Specialized upper secondary school leaving certificate (Fachoberschule),Fachhochschulreife (Abschluss Fachoberschule)
soep-is,soep-is-2015,734+16,5,Upper secondary leaving certificate with higher education entrance qualification (Abitur),Abitur (Hochschulreife)
soep-is,soep-is-2015,734+16,6,Other school leaving certificate,Anderer Schulabschluss
soep-is,soep-is-2015,734+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,735+16,1,General-education school,Allgemeinbildende Schule
soep-is,soep-is-2015,735+16,2,Vocational education,Berufliche Ausbildung
soep-is,soep-is-2015,735+16,3,"Higher education, specialized college of higher education","Hochschule, Fachhochschule "
soep-is,soep-is-2015,735+16,4,"Further training, retraining","Weiterbildung, Umschulung "
soep-is,soep-is-2015,735+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,736+16,1,Lower secondary school (Hauptschule),Hauptschule
soep-is,soep-is-2015,736+16,2,Intermediate secondary school (Realschule),Realschule
soep-is,soep-is-2015,736+16,3,Upper Secondary School (Gymnasium),Gymnasium
soep-is,soep-is-2015,736+16,4,Comprehensive school,Gesamtschule
soep-is,soep-is-2015,736+16,5,Evening intermediate / upper secondary school (Abendrealschule / Abendgymnasium),"Abendrealschule, Abendgymnasium "
soep-is,soep-is-2015,736+16,6,Specialized upper secondary school,Fachoberschule
soep-is,soep-is-2015,736+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,737+,1,Full-time employed,Voll erwerbstätig
soep-is,soep-is-2015,737+,2,Part-time employed,In Teilzeitbeschäftigung
soep-is,soep-is-2015,737+,3,Completing in-service training (betriebliche Ausbildung) / apprenticeship (Lehre) / in-service retraining (betriebliche Umschulung),"In betrieblicher Ausbildung, Lehre oder betrieblicher Umschulung "
soep-is,soep-is-2015,737+,4,In marginal (geringfügig) or irregular employment (unregelmäßig erwerbstätig),Geringfügig oder unregelmäßig erwerbstätig
soep-is,soep-is-2015,737+,5,In partial retirement with zero working hours,In Altersteilzeit mit Arbeitszeit Null
soep-is,soep-is-2015,737+,6,Voluntary military service,Freiwilliger Wehrdienst
soep-is,soep-is-2015,737+,7,A voluntary social/ ecological year (freiwilliges soziales/ökologisches Jahr) or in the federal volunteer service (Bundesfreiwilligendienst),"Freiwilliges soziales/ökologisches Jahr, Bundesfreiwilligendienst "
soep-is,soep-is-2015,737+,9,Not employed,Nicht erwerbstätig
soep-is,soep-is-2015,738+16,1,"Yes, a job-creation measure (ABM)","Ja, ABM-Stelle "
soep-is,soep-is-2015,738+16,2,"Yes, a 1-Euro Job (community work)","Ja, gemeinnützige Arbeit (1-Euro-Job) "
soep-is,soep-is-2015,738+16,3,No,Nein
soep-is,soep-is-2015,738+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,739+16,1,"Yes, Mini-Job (up to 450 euros)","Ja, Mini-Job (bis 450 Euro)"
soep-is,soep-is-2015,739+16,2,"Yes, Midi-Job (451 to 850 euros)","Ja, Midi-Job (451-850 Euro)"
soep-is,soep-is-2015,739+16,3,No,Nein
soep-is,soep-is-2015,739+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,740+16,1,"Employed full-time, at least 35 hours per week","Voll berufstätig, also mindestens 35 Wochenstunden "
soep-is,soep-is-2015,740+16,2,"Employed part-time, from 20 to 34 hours per week","Teilzeitbeschäftigt, also 20 bis 34 Wochenstunden "
soep-is,soep-is-2015,740+16,3,In marginal or irregular employment,Geringfügig oder unregelmäßig beschäftigt
soep-is,soep-is-2015,740+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,741+16,1,"Blue-collar worker, including those working in agriculture",Arbeiter (auch in der Landwirtschaft)
soep-is,soep-is-2015,741+16,2,Self-employed (including family members working for the self-employed),Selbständige (einschl. mithelfende Familienangehörige)
soep-is,soep-is-2015,741+16,3,Apprentice / trainee / intern,Auszubildende / Praktikanten
soep-is,soep-is-2015,741+16,4,White-collar worker,Angestellte
soep-is,soep-is-2015,741+16,5,"Civil servant, including judges and professional soldiers",Beamte / Staatsverwaltung (einschließlich Richter und Berufssoldaten)
soep-is,soep-is-2015,741+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,742+16,1,Unskilled worker,Ungelernte Arbeiter
soep-is,soep-is-2015,742+16,2,Semi-skilled worker,Angelernte Arbeiter
soep-is,soep-is-2015,742+16,3,Skilled worker and craftsmen,Gelernte und Facharbeiter
soep-is,soep-is-2015,742+16,4,Foreman / forewoman,"Vorarbeiter, Kolonnenführer "
soep-is,soep-is-2015,742+16,5,Master craftsperson,"Meister, Polier "
soep-is,soep-is-2015,742+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,743+16,1,Self-employed farmer,Selbständige Landwirte
soep-is,soep-is-2015,743+16,2,Freelance professional / self-employed academic,"Freie Berufe, selbständige Akademiker "
soep-is,soep-is-2015,743+16,3,Other self-employed,Sonstige Selbständige
soep-is,soep-is-2015,743+16,4,Family member working for self-employed relative,Mithelfende Familienangehörige
soep-is,soep-is-2015,743+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,744+16,1,None,keine
soep-is,soep-is-2015,744+16,2,1-9,1-9
soep-is,soep-is-2015,744+16,3,10 and more,10 und mehr
soep-is,soep-is-2015,744+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,745+16,1,Apprentice,Auszubildende
soep-is,soep-is-2015,745+16,3,"Volunteer, intern and similar","Volontäre, Praktikanten und ähnliches "
soep-is,soep-is-2015,745+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,746+16,1,Industry and factory foreperson in a salaried position,Industrie- und Werkmeister im Angestelltenverhältnis
soep-is,soep-is-2015,746+16,2,Salaried employee engaged in unskilled activities without completed training/education,Angestellte mit einfacher Tätigkeit ohne Ausbildungsabschluss
soep-is,soep-is-2015,746+16,3,Salaried employee engaged in unskilled activities with completed training/education,Angestellte mit einfacher Tätigkeit mit Ausbildungsabschluss
soep-is,soep-is-2015,746+16,4,"Salaried employee engaged in skilled activities  (e.g., executive officer, bookkeeper, technical draftsperson)","Angestellte mit qualifizierter Tätigkeit wie zum Beispiel Sachbearbeiter, Buchhalter oder technischer Zeichner "
soep-is,soep-is-2015,746+16,5,"Salaried employee engaged in highly skilled activities or management functions (e.g., scientist, engineer, department head)","Angestellte mit hochqualifizierter Tätigkeit oder Leitungsfunktionen wie zum Beispiel wissenschaftlicher Mitarbeiter, Ingenieur oder Abteilungsleiter"
soep-is,soep-is-2015,746+16,6,"Salaried employee with extensive management duties  (e.g., managing director, CEO, member of managing or executive board, head of a large firm or association)","Angestellte mit umfassenden Führungsaufgaben wie zum Beispiel Direktor, Geschäftsführer oder Vorstand größerer Betriebe und Verbände"
soep-is,soep-is-2015,746+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,747+16,1,"No, definitely not","Nein, ganz sicher nicht "
soep-is,soep-is-2015,747+16,2,Rather unlikely,Eher unwahrscheinlich
soep-is,soep-is-2015,747+16,3,Probably,Wahrscheinlich
soep-is,soep-is-2015,747+16,4,Definitely,Ganz sicher
soep-is,soep-is-2015,747+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,748+16,2,"Blue-collar worker, including those working in agriculture","Arbeiter, auch in der Landwirtschaft "
soep-is,soep-is-2015,748+16,5,White-Collar Worker,Angestellte
soep-is,soep-is-2015,748+16,1,Self-employed (also those working for a self-employed family member),"Selbständige, einschl. mithelfende Familienangehörige "
soep-is,soep-is-2015,748+16,3,"Civil servant, including judges and professional soldiers","Beamte, einschließlich Richter und Berufssoldaten "
soep-is,soep-is-2015,748+16,4,Apprentices and interns,Auszubildende und Praktikanten
soep-is,soep-is-2015,748+16,6,"Other position, in fact:","Andere Stellung, und zwar: "
soep-is,soep-is-2015,748+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,749+16,1,Apprentice / trainee in commercial-technical field,Auszubildende im gewerblich-technischen Bereich
soep-is,soep-is-2015,749+16,2,Apprentice / trainee in commercial/trading field,Auszubildende im kaufmännischen Bereich
soep-is,soep-is-2015,749+16,3,"Volunteer, intern and similar","Volontäre, Praktikanten und ähnliches "
soep-is,soep-is-2015,749+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,750+16,1,Less than 5 employees,Unter 5 Beschäftigte
soep-is,soep-is-2015,750+16,2,5 to 10 employees,5 bis 10 Beschäftigte
soep-is,soep-is-2015,750+16,3,11 to 19 employees,11 bis unter 20 Beschäftigte
soep-is,soep-is-2015,750+16,4,20 to 99 employees,20 bis unter 100 Beschäftigte
soep-is,soep-is-2015,750+16,5,100 to 199 employees,100 bis unter 200 Beschäftigte
soep-is,soep-is-2015,750+16,6,"200 to 1,999 employees",200 bis unter 2.000 Beschäftigte
soep-is,soep-is-2015,750+16,7,2.000 or more employees,2.000 und mehr Beschäftigte
soep-is,soep-is-2015,750+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,751+16,1,"No, never","Nein, nie"
soep-is,soep-is-2015,751+16,2,Daily,Täglich
soep-is,soep-is-2015,751+16,3,Several times a week,mehrmals in der Woche
soep-is,soep-is-2015,751+16,4,On a weekly basis (changing shifts),wochenweise (Wechselschicht)
soep-is,soep-is-2015,751+16,5,Rarely (as needed),"seltener, nur bei Bedarf"
soep-is,soep-is-2015,751+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,752+16,1,"No, never","Nein, nie"
soep-is,soep-is-2015,752+16,2,Every week,jede Woche
soep-is,soep-is-2015,752+16,3,Every 2 Weeks,alle 2 Wochen
soep-is,soep-is-2015,752+16,4,Every 3-4 weeks,alle 3-4 Wochen
soep-is,soep-is-2015,752+16,5,Less often,seltener
soep-is,soep-is-2015,752+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,753+16,10,Mobile phone does not have this function,Handy hat diese Funktion nicht
soep-is,soep-is-2015,753+16,0,Never,Nie
soep-is,soep-is-2015,753+16,1,Once a year or less often,Einmal im Jahr oder seltener
soep-is,soep-is-2015,753+16,2,Several times a year,Mehrmals im Jahr
soep-is,soep-is-2015,753+16,3,Once a month,Einmal im Monat
soep-is,soep-is-2015,753+16,4,Several times per month,Mehrmals im Monat
soep-is,soep-is-2015,753+16,5,Once a week,Einmal in der Woche
soep-is,soep-is-2015,753+16,6,Several times a week,Mehrmals in der Woche
soep-is,soep-is-2015,753+16,7,Once a day,Einmal am Tag
soep-is,soep-is-2015,753+16,8,Several times a day,Mehrmals am Tag
soep-is,soep-is-2015,753+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,754+16,1,Android,Android
soep-is,soep-is-2015,754+16,2,iOS (iPhone),iOS (iPhone)
soep-is,soep-is-2015,754+16,3,Windows Phone,Windows Phone
soep-is,soep-is-2015,754+16,4,Blackberry OS,Blackberry OS
soep-is,soep-is-2015,754+16,5,"Other (e.g. Symbian, Bada)","Anderes (z.B. Symbian, Bada)"
soep-is,soep-is-2015,754+16,6,Don't know,Weiß nicht
soep-is,soep-is-2015,754+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,755+,1,On the way to work / studies or from there homewards,Auf dem Weg zur Arbeit / Studium oder von dort nach Hause
soep-is,soep-is-2015,755+,2,On the way to activity in leisure time or from there homewards,Auf dem Weg zur Freizeitaktivität oder von dort nach Hause
soep-is,soep-is-2015,755+,3,work / study,Arbeiten / Studieren
soep-is,soep-is-2015,755+,4,Shopping,Einkaufen
soep-is,soep-is-2015,755+,5,Prepare food,Essen zubereiten
soep-is,soep-is-2015,755+,6,Dinner,Essen
soep-is,soep-is-2015,755+,7,Wash / shower / bath / brush teeth / dress / get ready,Waschen / Duschen / Baden / Zähne putzen / Anziehen / Sich fertig machen
soep-is,soep-is-2015,755+,8,Execute domestic work,Hausarbeit erledigen
soep-is,soep-is-2015,755+,9,Take care of child(ren) / includes to bring or pick them to/from school or activity in leisure time,Kind(er) betreuen / auch bringen oder abholen der Kinder zur Schule oder Freizeitaktivität
soep-is,soep-is-2015,755+,10,Meet friends,Mit Freunden treffen
soep-is,soep-is-2015,755+,11,Rest / take a nap,Ausruhen / ein Nickerchen machen
soep-is,soep-is-2015,755+,12,Relax,Entspannen
soep-is,soep-is-2015,755+,13,Intimate relationship,Intime Beziehungen
soep-is,soep-is-2015,755+,14,"Pray, go to church, meditate","Beten, Gottesdienst besuchen, Meditieren "
soep-is,soep-is-2015,755+,15,Watch TV,Fernsehen
soep-is,soep-is-2015,755+,16,Reading,Lesen
soep-is,soep-is-2015,755+,17,Use computer or internet,Beschäftigung mit Computer oder Internet
soep-is,soep-is-2015,755+,18,To phone,Telefonieren
soep-is,soep-is-2015,755+,19,Do sports,Sport treiben
soep-is,soep-is-2015,755+,20,Consultation of doctor,Arztbesuch
soep-is,soep-is-2015,755+,21,Gardening,Gartenarbeit
soep-is,soep-is-2015,755+,22,"Activity with pets (feed, play, take the dog out, etc.)","Beschäftigung mit Haustieren (Füttern, Spielen, Gassi gehen etc.) "
soep-is,soep-is-2015,755+,25,Drink coffee/tea,Kaffee/Tee trinken
soep-is,soep-is-2015,755+,26,Listen to radio/music,Radio/Musik hören
soep-is,soep-is-2015,755+,23,"Other activity, namely:","Andere Aktivitäten, und zwar:"
soep-is,soep-is-2015,755+,24,End of the day: begin of sleep respectively midnight,Ende des Tages: Beginn der Nachtruhe bzw. 24 Uhr
soep-is,soep-is-2015,756+,1,"Yes, correct the time of getting up [back to Q1drm_a]","Ja, Zeitpunkt des Aufstehens korrigieren [--> zurück zu Q1drm_a] "
soep-is,soep-is-2015,756+,2,"Yes, correct the time of the current activity [back to Q3drm_xs]","Ja, Anfangszeit der aktuellen Aktivität korrigieren [--> zurück zu Q3drm_xs] "
soep-is,soep-is-2015,756+,3,"Yes, determine another activity [back to Q2drm_x]","Ja, weitere Aktivität erfassen [--> zurück zu Q2drm_x] "
soep-is,soep-is-2015,756+,4,Answer is correct,Angabe ist richtig
soep-is,soep-is-2015,757+,1,"Yes, correct the end time of activity [back to previous loop]","Ja, Endzeit der letzten Aktivität korrigieren [--> zurück Q269 (vorherige Schleife)] "
soep-is,soep-is-2015,757+,2,"Yes, correct the start time of current activity [back]","Ja, Anfangszeit der aktuellen Aktivität korrigieren [--> zurück zu Q268] "
soep-is,soep-is-2015,757+,3,"Yes, determine another activity [back]","Ja, weitere Aktivität erfassen [--> zurück zu Q267] "
soep-is,soep-is-2015,757+,4,Answer is correct,Angabe ist richtig
soep-is,soep-is-2015,758+16,1,Nobody,Niemand
soep-is,soep-is-2015,758+16,2,Spouse/Partner,(Ehe)Partner
soep-is,soep-is-2015,758+16,3,Friend(s),Freunde(e)
soep-is,soep-is-2015,758+16,4,Colleague(s),Arbeitskollege(n)
soep-is,soep-is-2015,758+16,5,Client(s) / customer(s) / pupil(s) / student(s) / patient(s),Klienten / Kunden / Schüler / Studenten / Patienten
soep-is,soep-is-2015,758+16,6,Own child(ren) (also adoptive or stepchild(ren)),Eigene Kinder (auch Adoptiv- oder Stiefkinder)
soep-is,soep-is-2015,758+16,7,Parents / relatives,Eltern / Verwandte
soep-is,soep-is-2015,758+16,8,Supervisor / teacher / trainer,Vorgesetzter / Lehrer / Ausbilder
soep-is,soep-is-2015,758+16,9,Other person(s),Andere Person(en)
soep-is,soep-is-2015,758+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,759+16,0,Not at all,gar nicht
soep-is,soep-is-2015,759+16,1,,
soep-is,soep-is-2015,759+16,2,,
soep-is,soep-is-2015,759+16,3,,
soep-is,soep-is-2015,759+16,4,,
soep-is,soep-is-2015,759+16,5,,
soep-is,soep-is-2015,759+16,6,,
soep-is,soep-is-2015,759+16,7,Very strong,sehr stark
soep-is,soep-is-2015,759+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,760+,0,Not typical at all,überhaupt nicht typisch
soep-is,soep-is-2015,760+,1,,
soep-is,soep-is-2015,760+,2,,
soep-is,soep-is-2015,760+,3,,
soep-is,soep-is-2015,760+,4,,
soep-is,soep-is-2015,760+,5,,
soep-is,soep-is-2015,760+,6,,
soep-is,soep-is-2015,760+,7,,
soep-is,soep-is-2015,760+,8,,
soep-is,soep-is-2015,760+,9,,
soep-is,soep-is-2015,760+,10,Very typical,sehr typisch
soep-is,soep-is-2015,761+,0,Very unpleasant,sehr unangenehm
soep-is,soep-is-2015,761+,1,,
soep-is,soep-is-2015,761+,2,,
soep-is,soep-is-2015,761+,3,,
soep-is,soep-is-2015,761+,4,,
soep-is,soep-is-2015,761+,5,,
soep-is,soep-is-2015,761+,6,,
soep-is,soep-is-2015,761+,7,,
soep-is,soep-is-2015,761+,8,,
soep-is,soep-is-2015,761+,9,,
soep-is,soep-is-2015,761+,10,Very pleasant,sehr angenehm
soep-is,soep-is-2015,762+16,1,No school leaving certificate,Keinen Schulabschluss
soep-is,soep-is-2015,762+16,2,Lower secondary school leaving certificate (Volksschulabschluss / Hauptschulabschluss) (GDR: Completed 8th grade at POS),Volks- oder Hauptschulabschluss; DDR: 8. Klasse POS
soep-is,soep-is-2015,762+16,3,Intermediate school leaving certificate (Mittlere Reife / Realschulabschluss)(GDR: Completed 10th grade at POS),"Mittlere Reife, Realschulabschluss; DDR: 10. Klasse POS "
soep-is,soep-is-2015,762+16,4,"Upper secondary school / University entrance qualification (Abitur, GDR: Erweiterte Oberschule)","Abitur, Hochschulreife; DDR: EOS "
soep-is,soep-is-2015,762+16,5,Other school leaving certificate,Anderen Schulabschluss
soep-is,soep-is-2015,762+16,6,Don't know,Weiß nicht
soep-is,soep-is-2015,762+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,763+16,1,"Blue-collar worker (Arbeiter), including those working in agriculture","Arbeiter, auch in der Landwirtschaft "
soep-is,soep-is-2015,763+16,2,White-collar worker,Angestellter
soep-is,soep-is-2015,763+16,3,Civil servant or public administration employee (including judges and professional soldiers),Beamter einschließlich Richter und Berufssoldat
soep-is,soep-is-2015,763+16,4,Self-employed (also those working for a self-employed family member),Selbständiger beziehungsweise mithelfender Familienangehöriger
soep-is,soep-is-2015,763+16,5,Was not employed,War nicht erwerbstätig
soep-is,soep-is-2015,763+16,6,Was deceased,War verstorben
soep-is,soep-is-2015,763+16,7,Don't know,Weiß nicht
soep-is,soep-is-2015,763+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,764+16,1,Unskilled worker,Ungelernter Arbeiter
soep-is,soep-is-2015,764+16,2,Semi-skilled worker,Angelernter Arbeiter
soep-is,soep-is-2015,764+16,3,Skilled worker and craftsman,Gelernter und Facharbeiter
soep-is,soep-is-2015,764+16,4,Foreman,"Vorarbeiter, Kolonnenführer "
soep-is,soep-is-2015,764+16,5,Master craftsman,"Meister, Polier "
soep-is,soep-is-2015,764+16,6,Don't know,Weiß nicht
soep-is,soep-is-2015,764+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,765+16,1,Industry or factory foreman in a salaried position,Industrie- und Werkmeister im Angestelltenverhältnis
soep-is,soep-is-2015,765+16,2,Salaried employee engaged in simple duties without completed training/education,Angestellter mit einfacher Tätigkeit - ohne Ausbildungsabschluss
soep-is,soep-is-2015,765+16,3,"Employee with simple duties, completed vocational training",Angestellter mit einfacher Tätigkeit - mit Ausbildungsabschluss
soep-is,soep-is-2015,765+16,4,"Employee with duties requiring specialized qualifications (executive officer, bookkeeper, technical draftsman)","Angestellter mit qualifizierter Tätigkeit (z.B. Sachbearbeiter, Buchhalter, technischer Zeichner) "
soep-is,soep-is-2015,765+16,5,"Employee with duties requiring advanced qualifications or managerial function (scientist, attorney, head of department)","Angestellter mit hochqualifizierter Tätigkeit oder Leitungsfunktion (z.B. wissenschaftlicher Mitarbeiter, Ingenieur, Abteilungsleiter) "
soep-is,soep-is-2015,765+16,6,"Employee with comprehensive managerial responsibilities (managing director, supervisor, head of large firm or concern)","Angestellter mit umfassenden Führungsaufgaben (z.B. Direktor, Geschäftsführer, Vorstand größerer Betriebe und Verbände)"
soep-is,soep-is-2015,765+16,7,Don't know,Weiß nicht
soep-is,soep-is-2015,765+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,766+16,1,Self-employed farmer without employees,Selbständiger Landwirt ohne Beschäftigte
soep-is,soep-is-2015,766+16,2,Self-employed farmer with employees,Selbständiger Landwirt mit Beschäftigten
soep-is,soep-is-2015,766+16,3,Freelance professional or academic without employees,"Freie Berufe, selbständiger Akademiker ohne Beschäftigte "
soep-is,soep-is-2015,766+16,4,Freelance professional or academic with employees,"Freie Berufe, selbständiger Akademiker mit Beschäftigten"
soep-is,soep-is-2015,766+16,5,Other self-employed professional without employees,Sonstige Selbständiger ohne Beschäftigte
soep-is,soep-is-2015,766+16,6,Other self-employed professional with employees,Sonstige Selbständiger mit Beschäftigten
soep-is,soep-is-2015,766+16,7,Assisting self-employed family member,Mithelfender Familienangehöriger
soep-is,soep-is-2015,766+16,8,Don't know,Weiß nicht
soep-is,soep-is-2015,766+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,767+16,1,"Blue-collar worker, including those working in agriculture","Arbeiterin, auch in der Landwirtschaft "
soep-is,soep-is-2015,767+16,2,White-collar worker,Angestellte
soep-is,soep-is-2015,767+16,3,Civil servant or public administration employee (including judges and professional soldiers),Beamtin einschließlich Richterin und Berufssoldatin
soep-is,soep-is-2015,767+16,4,Self-employed (also those working for a self-employed family member),Selbständige beziehungsweise mithelfende Familienangehörige
soep-is,soep-is-2015,767+16,5,Was not employed,War nicht erwerbstätig
soep-is,soep-is-2015,767+16,6,Was deceased,War verstorben
soep-is,soep-is-2015,767+16,7,Don't know,Weiß nicht
soep-is,soep-is-2015,767+16,-1,No answer,Keine Angabe
soep-is,soep-is-2015,768+16,1,Unskilled worker,Ungelernte Arbeiterin
soep-is,soep-is-2015,768+16,2,Semi-skilled worker,Angelernte Arbeiterin
soep-is,soep-is-2015,768+16,3,Trained or skilled worker,Gelernte und Facharbeiterin
soep-is,soep-is-2015,768+16,4,Forewoman,"Vorarbeiterin, Kolonnenführerin "
